"Name","URL","Path"
"T_8-9_-_Tutorial_Test_3_-_03_10_2023.pdf","https://drive.google.com/file/d/1NzQ_xkA2F_1eU-oztT7AXUq89d1T2iIY/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Tutorial Tests and Solutions/T_8-9_-_Tutorial_Test_3_-_03_10_2023.pdf"
"T_8-9_-_Tutorial_Test_1_-_05_09_2023.pdf","https://drive.google.com/file/d/1RTkO3Ify1AOBHsLvIKkGPVESnl5Ib2TT/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Tutorial Tests and Solutions/T_8-9_-_Tutorial_Test_1_-_05_09_2023.pdf"
"T_8-9_-_Tutorial_Test_2_-_19_09_2023.pdf","https://drive.google.com/file/d/1bYr9kaOX21P1WUZC9Du5yVJvAcqoJVIe/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Tutorial Tests and Solutions/T_8-9_-_Tutorial_Test_2_-_19_09_2023.pdf"
"M_8-9_-_Tut_Test_2_-_18_09_2023.pdf","https://drive.google.com/file/d/1mb-CzZPQheiXtCmeFF5nKhSpGjGomqEM/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Tutorial Tests and Solutions/M_8-9_-_Tut_Test_2_-_18_09_2023.pdf"
"Merged_Set_for_Rishikesh_Vaidya_and_DB_-_6PerPage.pdf","https://drive.google.com/file/d/1tNWKE6GnvhNq4a1yFh5NBnXlLL6m1n0M/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Merged_Set_for_Rishikesh_Vaidya_and_DB_-_6PerPage.pdf"
"Chapter_5b.pdf.pdf","https://drive.google.com/file/d/1aYPN1yIZ4hsq9aSxWTRBNeCZrdkA0ho6/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_5b.pdf.pdf"
"Merged_Set_for_Rishikesh_Vaidya_and_DB.pdf","https://drive.google.com/file/d/1o7fL7Bmwz3XYt8ehU82gOmZX7sqHZ04c/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Merged_Set_for_Rishikesh_Vaidya_and_DB.pdf"
"Chapter_3_-_Free_Vibrartions.pdf","https://drive.google.com/file/d/1jERPu7feONyvHzISGBIaTHpvHPzyJU6x/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_3_-_Free_Vibrartions.pdf"
"Chapter_5a.pdf","https://drive.google.com/file/d/1Tvy077OmNp9wpMNt55G0fRvsy1DmNQPw/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_5a.pdf"
"Chapter_4_-_Forced_Oscillations.pdf.pdf","https://drive.google.com/file/d/1kYeUKP9FHxWJ7-lVMKRCJyejOMI7LM_h/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_4_-_Forced_Oscillations.pdf.pdf"
"Merged_Set_for_RR_Mishra_and_DB.pdf","https://drive.google.com/file/d/1xwWE7Cs3T8XAwNrbvFt2QXBvcgjKiOtY/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Merged_Set_for_RR_Mishra_and_DB.pdf"
"Klepp_Chapter_8.pdf.pdf","https://drive.google.com/file/d/18pa2gvPMV_1BCZ8ltiIQzKWyCc_Z1UCC/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Klepp_Chapter_8.pdf.pdf"
"Chapter_8.pdf","https://drive.google.com/file/d/1pEk3GPA54sEdacIMEsqGWNzdHK0CXVYn/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_8.pdf"
"Dr_Rishikesh_Vaidya_-_Chapter_4.pdf","https://drive.google.com/file/d/1P7A0liaFi38iqkfbaFzxF4VwrBgdSvir/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Dr_Rishikesh_Vaidya_-_Chapter_4.pdf"
"Dr_Rishikesh_Vaidya_-_Chapter_2.pdf","https://drive.google.com/file/d/12UK8O3qak4y7R-IlgJWkcM7hB8kJxKji/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Dr_Rishikesh_Vaidya_-_Chapter_2.pdf"
"Klepp_Chapter_4.pdf","https://drive.google.com/file/d/1LWCsB6w3qbK7gYfAflZiWQj3th4tUNaI/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Klepp_Chapter_4.pdf"
"Klepp_Chapter_6.pdf","https://drive.google.com/file/d/1q23TtzyHXrfmseP9R_T5A9sQPK2gTTd5/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Klepp_Chapter_6.pdf"
"Klepp_Chapter_3.pdf","https://drive.google.com/file/d/1RBUOVptCiuEgSPI1OAyNkQZC8a3kysmR/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Klepp_Chapter_3.pdf"
"Klepp_Chapter_2.pdf","https://drive.google.com/file/d/1nw2eOb5lx3BeMPFqDXTthe4q6u41h-48/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Klepp_Chapter_2.pdf"
"Dr_Rishikesh_Vaidya_-_Chapter_8.pdf.pdf","https://drive.google.com/file/d/1c15bUF1_mbAxXZnQ_r-BY6MB2T-Luwye/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Dr_Rishikesh_Vaidya_-_Chapter_8.pdf.pdf"
"Lecture_9.pdf","https://drive.google.com/file/d/1Uo4f6IEUKNxLqJ2-L-29hsfOBPTgL1Vs/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_9.pdf"
"Lecture_8.pdf","https://drive.google.com/file/d/1uQRs7LM1nEhb7gHvTLiAD0OfvqOb0RS8/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_8.pdf"
"Lecture_5.pdf","https://drive.google.com/file/d/1O4lIr6Tve9q-1_hSTiBwSm078WLlRBlw/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_5.pdf"
"Lecture_4.pdf","https://drive.google.com/file/d/1mqnPJvYNrhdthlVzwXKzeI0AgDQdHW2-/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_4.pdf"
"Lecture_13.pdf","https://drive.google.com/file/d/1pXH4PQIV_C5YT4lXauHR8aNCheWIq_aU/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_13.pdf"
"Lecture_12.pdf","https://drive.google.com/file/d/1b7NqXi4uDfLemBMJy4miwLOQLfcgCRtj/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_12.pdf"
"Lecture_11.pdf","https://drive.google.com/file/d/1V4dL-C5skPU-O-rpcLQdG-mxRFGynN8T/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_11.pdf"
"Chapter_5.pdf","https://drive.google.com/file/d/1nynTLwNtX-4G2xOGLHYfMVQEk0O8qkdX/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_5.pdf"
"Lecture_10.pdf","https://drive.google.com/file/d/1buWZwS19x6SrLMPh1V8RMgjshslgucQ8/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_10.pdf"
"gDzWxDqb8Xg.pdf","https://drive.google.com/file/d/1r5DTU_tEUcX0hAuzrt8MNHLWLnXH0yWZ/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/gDzWxDqb8Xg.pdf"
"Lecture_1.pdf","https://drive.google.com/file/d/1lvVB4u3JxzNOn8zCO9wHfGno0vNErg55/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Lecture_1.pdf"
"Chapter_7.pdf","https://drive.google.com/file/d/1pxmfClGuvlTf9d7sW-6N_9rDWShA1x0K/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_7.pdf"
"Chapter_6.pdf.pdf","https://drive.google.com/file/d/1_u4ihK3A3orfR3XjDj4wHC5gJA089IOo/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_6.pdf.pdf"
"Chapter_2.pdf","https://drive.google.com/file/d/1BggsvNFqIiQJCwsSEVpqSlgARpAumGXO/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_2.pdf"
"Chapter_4.pdf","https://drive.google.com/file/d/1J6zN_91eNcfVKSOcCnT_ZN0NB2n7A4wv/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_4.pdf"
"Chapter_3.pdf","https://drive.google.com/file/d/1SX_mUP5agpxF0fGqzkiQoyUnMd6YHZeP/view?usp=drivesdk","studywise_drive/Oscillations and Waves PHY F101/Slides/Chapter_3.pdf"
"2017-18_S1.pdf","https://drive.google.com/file/d/17I83DwlLivphizUz5VcCi9ekVbo341p2/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2017-18_S1.pdf"
"2017-18_S2.pdf","https://drive.google.com/file/d/1G_eOmf4cJZi7nmL_Eww9muNLcRjYe_Bm/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2017-18_S2.pdf"
"2016-17.pdf","https://drive.google.com/file/d/1PsArQAJHAhhavS5DhgpRh4ibfAir9uPV/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2016-17.pdf"
"2015-16_S2pdf.pdf","https://drive.google.com/file/d/1BkyAAAJ5beK0TRYcVuI4TGo13bJKBKAT/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2015-16_S2pdf.pdf"
"2016-17_S2_Soln.pdf","https://drive.google.com/file/d/1lXHeSxbSil1kxuKPNYzUCXPmA3tb22hY/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2016-17_S2_Soln.pdf"
"2012-14_S1.pdf","https://drive.google.com/file/d/12St0NZWdn6vkDzt73synk8lNctmr-6hq/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2012-14_S1.pdf"
"2015-16_S1_All_Sets.pdf","https://drive.google.com/file/d/18WwAQWUUkM1n2q3U9deDaLYpAPpMKPPI/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2015-16_S1_All_Sets.pdf"
"2014-15_S2.pdf","https://drive.google.com/file/d/1ph2BNfimV7FDmx5wsjVyOfGxoGF2AkEM/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2014-15_S2.pdf"
"2013-14_S1_soln.pdf","https://drive.google.com/file/d/1Avlsjiw-VrXE5IWoVp6y-MK3Alw0g4Rs/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2013-14_S1_soln.pdf"
"2013-14_S1.pdf","https://drive.google.com/file/d/1mTGbNYR7dTWlWsQJQxwn799OG359I_pX/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2013-14_S1.pdf"
"2015-16_S2.pdf","https://drive.google.com/file/d/1N0DFbHXjfXIzasvywhcjvXDP4E7j6U-V/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2015-16_S2.pdf"
"Question_2_Marking_scheme_and_solutions.pdf","https://drive.google.com/file/d/1g7Wcnolm272aRQHWxv7IMSwlBf-2lJrR/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/Question_2_Marking_scheme_and_solutions.pdf"
"Question_3_Marking_Scheme_and_Solution.docx","https://docs.google.com/document/d/1YoPNBhbKFje-ZNZbZAit9DbpGLYsTnoB/edit?usp=drivesdk&ouid=109659888683869337093&rtpof=true&sd=true","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/Question_3_Marking_Scheme_and_Solution.docx"
"Question_1_Marking_Scheme_and_Solution.docx","https://docs.google.com/document/d/14X_5f6P_h_8ZfWfzURnKP71cGaOLLlf8/edit?usp=drivesdk&ouid=109659888683869337093&rtpof=true&sd=true","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/Question_1_Marking_Scheme_and_Solution.docx"
"2020-21.docx","https://docs.google.com/document/d/1t4j79Y2xzPHvSLCNb8gy9lr-u-PcaTm2/edit?usp=drivesdk&ouid=109659888683869337093&rtpof=true&sd=true","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2020-21.docx"
"2020-21.pdf","https://drive.google.com/file/d/1sRfNkYYgfHoW8WDHVoXJmPrLpOhLbX-F/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2020-21.pdf"
"2020-21_Soln.pdf","https://drive.google.com/file/d/153LLy4QgcUjkQSaXKapUJwmbZkwjAAQl/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Compre Papers and Solutions/2020-21_Soln.pdf"
"AY_Solutions.pdf","https://drive.google.com/file/d/1LiQKuIuRNKOHiAPi61hajNh2_AXhyuqM/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/AY_Solutions.pdf"
"Solutions_SetB2.pdf","https://drive.google.com/file/d/1qxeUhWkcMKXJlIy2m5_69HHrgxYRmKwH/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Solutions_SetB2.pdf"
"Solutions_SetB1.pdf","https://drive.google.com/file/d/1aFQqAJ0WJ1r0bkrMn0ynPnX5mqa-HkKe/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Solutions_SetB1.pdf"
"Solutions_SetA2.pdf","https://drive.google.com/file/d/1l2eqmQJo27zH9sIUIQvRu5s_ZoHf1Zm3/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Solutions_SetA2.pdf"
"Midsem_Regular_Batch_1_A2.pdf","https://drive.google.com/file/d/1Q_szyuUstzPuJeK4gVsbn1pLKVBN5WhE/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Midsem_Regular_Batch_1_A2.pdf"
"Solutions_SetA1.pdf","https://drive.google.com/file/d/1PVsNK2ppH_7zM9iJHx8RFXo5RMdsECLR/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Solutions_SetA1.pdf"
"Midsem_Regular_Batch_2_B2.pdf","https://drive.google.com/file/d/1xMDxxt6BMOXinq8HNuvqkR1I5nNIP8dx/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Midsem_Regular_Batch_2_B2.pdf"
"Midsem_Regular_Batch_2_B1.pdf","https://drive.google.com/file/d/1eGkhv9gP7583YMaCzi2Hz0yFOGAbHJNH/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Midsem_Regular_Batch_2_B1.pdf"
"Mid_Semester_2017-18_-_1st_Semester.pdf","https://drive.google.com/file/d/1XxQA6oLaowKAwVYVTxnn9u_4IqEgryvL/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2017-18_-_1st_Semester.pdf"
"Midsem_Regular_Batch_1_A1.pdf","https://drive.google.com/file/d/1jhzhRlwSGzV_fhieCQUYBfglkIlRuZxY/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Midsem_Regular_Batch_1_A1.pdf"
"Midsem_Marking_scheme.pdf","https://drive.google.com/file/d/13ZY6OzqtgJUSTEp0kSzmsE2C5suxUp_h/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Midsem_Marking_scheme.pdf"
"Mid_Semester_2017-18_-_2nd_Semester.pdf","https://drive.google.com/file/d/1982BEhdZpKfurV3_PGYe7dfqAFk-KMbu/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2017-18_-_2nd_Semester.pdf"
"Mid_Semester_2016-17_-_2nd_Semester.pdf","https://drive.google.com/file/d/1eaZF3PsMvszAeF0g8nX8d9niazgIkIw3/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2016-17_-_2nd_Semester.pdf"
"Mid_Semester_2016-17_-_1st_Semester.pdf","https://drive.google.com/file/d/1VIN5WOoqm8MHGSLlV692sXvH6KtQifbn/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2016-17_-_1st_Semester.pdf"
"Mid_Semester_2016-17_-_1st_Semester_-_Make_Up.pdf","https://drive.google.com/file/d/1Njq4iNHHjP-QGq91hwBnttMf_lO4peBJ/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2016-17_-_1st_Semester_-_Make_Up.pdf"
"Mid_Semester_2013-14_-_1st_Semester.pdf","https://drive.google.com/file/d/11MS_AXbz_giRoM0E06hCE3RP8NQS28x0/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2013-14_-_1st_Semester.pdf"
"Mid_Semester_2015-16_-_1st_Semester.pdf","https://drive.google.com/file/d/1vZNdkftyTnNSDG8_8wh4xDADdSX5CzwU/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2015-16_-_1st_Semester.pdf"
"Mid_Semester_2015-16_-_1st_Semester_-_Solutions.pdf","https://drive.google.com/file/d/1VwWlmLWMntHKyLet20mEMoBvCOjPPDQY/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2015-16_-_1st_Semester_-_Solutions.pdf"
"Mid_Semester_2014-15_-_2nd_Semester.pdf","https://drive.google.com/file/d/1hXhGeuNnorOK4YRMMfji4y-09f41gCZ-/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2014-15_-_2nd_Semester.pdf"
"Mid_Semester_2013-14_-_2nd_Semester.pdf","https://drive.google.com/file/d/1C0a2hakOLKVPW9Me6vTG_DGGgL5PC2FC/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/Mid_Semester_2013-14_-_2nd_Semester.pdf"
"BX_Solutions.pdf","https://drive.google.com/file/d/1RfA-1_VuuQNW_cXVGj9y4TZVsfOSn-2-/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/BX_Solutions.pdf"
"BY_Solutions.pdf","https://drive.google.com/file/d/1evt8NRro9-BtvrX-OGOlnZ5R5IO6Aq6W/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/BY_Solutions.pdf"
"AX_Solutions.pdf","https://drive.google.com/file/d/1wZl0umzQrphx9ZRfthpiwx_46DZb0m55/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/AX_Solutions.pdf"
"AX_AY_Question_paper.pdf","https://drive.google.com/file/d/18uKJ3gD8TwodaH7tSooflRukV8LiiMw-/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/AX_AY_Question_paper.pdf"
"BX_Solutions_1.pdf","https://drive.google.com/file/d/1G-Qiyc9qqIJvnTZzFlDDmfAr0P5HMDQL/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/BX_Solutions_1.pdf"
"BY_Solutions_1.pdf","https://drive.google.com/file/d/1gQpuhCIOMr9EhQ3Boqo8aYGN-CXB_sfv/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/BY_Solutions_1.pdf"
"AY_Solutions_1.pdf","https://drive.google.com/file/d/1MKttvNcZOL-OzdYtTwZYYmNacQDvNSEO/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/AY_Solutions_1.pdf"
"AX_Solutions_1.pdf","https://drive.google.com/file/d/1_4EheIFofeu16ZGMQ-CHaUve5y2Tc7oG/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Midsem Papers and Solutions/AX_Solutions_1.pdf"
"Set_2_lines_and_planes.pdf","https://drive.google.com/file/d/1L3UHmkMY2fJRY_uHMzim7vNkgympblUy/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_2_lines_and_planes.pdf"
"Set_2_question_ortho.pdf","https://drive.google.com/file/d/1i_CQqVOWXguXjQlsv_xIQCRanumibhNl/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_2_question_ortho.pdf"
"Set_2_Ortho_soln.pdf","https://drive.google.com/file/d/1ZkCjWp56DTueV0x3yKU0p1MqtqrIpekO/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_2_Ortho_soln.pdf"
"Iso_solns.pdf","https://drive.google.com/file/d/1sNn5-b1zm7c17GNYnAacg6AjZKUHLChE/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Iso_solns.pdf"
"Set_1_lines_and_planes.pdf","https://drive.google.com/file/d/1LqZ2Wj-fz5kg-5Xa5oUkXf0uYFawM6Ma/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_1_lines_and_planes.pdf"
"Set_1_question_ortho.pdf","https://drive.google.com/file/d/1jEpy5-M3u6W9qtFXpKSQAJ2J6sB6PESf/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_1_question_ortho.pdf"
"Set_1_Ortho_soln.pdf","https://drive.google.com/file/d/13QGjOy6yZRkJapiV7iJZXrEQqti74Nwv/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Set_1_Ortho_soln.pdf"
"Section.pdf","https://drive.google.com/file/d/1TiCzGm6xezmrD7n-C_hdyOR3LC8swfYe/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Section.pdf"
"Eval2_solns.pdf","https://drive.google.com/file/d/1rUddilK5IWo7IlcjXrCTMPxWLxp2w8-w/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Eval2_solns.pdf"
"Section_of_solids_I_solution.pdf","https://drive.google.com/file/d/1_2VAICK6dQui9dWllijMIOQREADRhOh2/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Section_of_solids_I_solution.pdf"
"Projection.pdf","https://drive.google.com/file/d/1LJDop_2EqNgYN-QvIbeEP_27mpP5UNCL/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Projection.pdf"
"Projection_of_Solids-2_solutions.pdf","https://drive.google.com/file/d/11hLCyK2bO-lboKyZI_P1tx9_kltgv15n/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Projection_of_Solids-2_solutions.pdf"
"Orthographic_Solutions.pdf","https://drive.google.com/file/d/1ZKcY_dHP7KC9syOO832p-14ZAFXS6BtB/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Orthographic_Solutions.pdf"
"Projection_of_Solids-1_solutions.pdf","https://drive.google.com/file/d/1dQmATWkxj2jMLPl2BesKMCWO_bdbRDJc/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Projection_of_Solids-1_solutions.pdf"
"Orthographic_questions.pdf","https://drive.google.com/file/d/1UGvTkh2kaYnBmkEpBwhJjud8HmpJBTMB/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Orthographic_questions.pdf"
"Lines_questions.pdf","https://drive.google.com/file/d/1fbkyZtOogDdszQhBgndPGBMrhEADSzk4/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Lines_questions.pdf"
"Lines.pdf","https://drive.google.com/file/d/1qe0rGOURdTjJPc4Dy6C5poRSyt4SMrPt/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Lines.pdf"
"Lines_solutions.pptx","https://docs.google.com/presentation/d/1U3zSdreLiEY3ivVvS4UpXDgNlxPIiGdt/edit?usp=drivesdk&ouid=109659888683869337093&rtpof=true&sd=true","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Lines_solutions.pptx"
"Lines_solutions.pdf","https://drive.google.com/file/d/1Tj0Keztm7pRJu8aSYyxIoUQDu80GI_QV/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Lines_solutions.pdf"
"Development_solutions-23_1.pdf","https://drive.google.com/file/d/1GzId3SFPHQ5mi1DHi4BItPdQ_hrGc7Co/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Development_solutions-23_1.pdf"
"Development_solutions_-_1_2.pdf","https://drive.google.com/file/d/1v3eKe7od3XEYBTnrfpkrL4PCLWlqnKan/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Development_solutions_-_1_2.pdf"
"Isometric.pdf","https://drive.google.com/file/d/1nK9Q91llk0AoAwZ77S1Bnqlsl9dYkdnH/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Isometric.pdf"
"Isometric_drawing-II_-_Solutions.pdf","https://drive.google.com/file/d/1diO_9kHphNPibPzSAwXHjoMY2jkmkubz/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Isometric_drawing-II_-_Solutions.pdf"
"Isometric_drawing-I_-_Solutions.pdf","https://drive.google.com/file/d/1uV6rutED_QyEF83B1qwaDwCzH3U6mxXH/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Labs and Solutions/Isometric_drawing-I_-_Solutions.pdf"
"Lecture_8.pdf","https://drive.google.com/file/d/1owZwbYoJlVblEdgBPcm2zVNCHLCe37_D/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_8.pdf"
"Lecture_5.pdf","https://drive.google.com/file/d/1U-eBGMpNAeM0hjFSUo-Mbbm8BzE4WQYF/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_5.pdf"
"lecture_6.pdf","https://drive.google.com/file/d/11V0tOFFSEv01zNierdU1t5_czzV3ITrM/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/lecture_6.pdf"
"Lecture_7.pdf","https://drive.google.com/file/d/19ta3jTAGjraC2-H7Ei2Cg7XN1vUkFXDC/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_7.pdf"
"Lecture_1.pdf","https://drive.google.com/file/d/1YJDwnv2Lz34JvJejhiYNhtCsrQdJWO7o/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_1.pdf"
"Lecture_4.pdf","https://drive.google.com/file/d/1yFc_vKug_rfd046Lr_-i1-5aSPCpK2zT/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_4.pdf"
"Lecture_2.pdf","https://drive.google.com/file/d/1f9oiN6vi7AE7hIEAhoYLQDDapC62Yi98/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_2.pdf"
"Lecture_3.pdf","https://drive.google.com/file/d/1UdOD7dlFj8UvTDcsPHu46myCl-5PL78j/view?usp=drivesdk","studywise_drive/Engineering Graphics BITS F110/Slides/Lecture_3.pdf"
